Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases
12/4/2020,ID-SU,Sumatera Utara,79,2,80,-3,15924,625,13229,2070
12/5/2020,ID-AC,Aceh,15,0,8,7,8384,344,6619,1421
12/5/2020,ID-BA,Bali,91,1,105,-15,14633,442,13189,1002
12/5/2020,ID-BT,Banten,143,6,140,-3,13721,400,11634,1687
12/5/2020,ID-BE,Bengkulu,35,2,39,-6,2038,85,1549,404
12/5/2020,ID-JK,DKI Jakarta,1360,23,1031,306,142630,2792,129068,10770
12/5/2020,ID-YO,Daerah Istimewa Yogyakarta,167,2,84,81,6732,150,4733,1849
12/5/2020,ID-GO,Gorontalo,0,0,24,-24,3172,91,3010,71
12/5/2020,IDN,Indonesia,6027,110,4271,1646,569707,17589,470449,81669
12/5/2020,ID-JA,Jambi,113,0,23,90,2336,40,1465,831
12/5/2020,ID-JB,Jawa Barat,907,3,733,171,62191,1075,49969,11147
12/5/2020,ID-JT,Jawa Tengah,760,6,328,426,61768,2722,43653,15393
12/5/2020,ID-JI,Jawa Timur,540,27,395,118,64455,5151,59501,-197
12/5/2020,ID-KB,Kalimantan Barat,32,1,24,7,2551,23,2235,293
12/5/2020,ID-KS,Kalimantan Selatan,96,0,13,83,13535,536,11996,1003
12/5/2020,ID-KT,Kalimantan Tengah,260,0,100,160,6621,193,4776,1652
12/5/2020,ID-KI,Kalimantan Timur,238,0,170,68,20830,602,17730,2498
12/5/2020,ID-KU,Kalimantan Utara,61,0,0,61,1715,18,1070,627
12/5/2020,ID-BB,Kepulauan Bangka Belitung,26,2,23,1,1188,17,924,247
12/5/2020,ID-KR,Kepulauan Riau,86,0,147,-61,5742,137,4554,1051
12/5/2020,ID-LA,Lampung,65,2,39,24,4193,180,2294,1719
12/5/2020,ID-MA,Maluku,0,0,5,-5,4626,61,3823,742
12/5/2020,ID-MU,Maluku Utara,6,0,0,6,2467,83,2022,362
12/5/2020,ID-NB,Nusa Tenggara Barat,27,0,66,-39,4791,248,4031,512
12/5/2020,ID-NT,Nusa Tenggara Timur,18,1,0,17,1344,25,739,580
12/5/2020,ID-PA,Papua,52,0,0,52,12046,149,5675,6222
12/5/2020,ID-PB,Papua Barat,19,0,30,-11,5416,88,4725,603
12/5/2020,ID-RI,Riau,114,3,206,-95,20913,473,18560,1880
12/5/2020,ID-SR,Sulawesi Barat,16,2,22,-8,1512,24,1345,143
12/5/2020,ID-SN,Sulawesi Selatan,164,2,57,105,21394,502,18762,2130
12/5/2020,ID-ST,Sulawesi Tengah,57,0,20,37,2087,77,1271,739
12/5/2020,ID-SG,Sulawesi Tenggara,63,0,15,48,6866,112,5381,1373
12/5/2020,ID-SA,Sulawesi Utara,29,1,40,-12,7244,252,5580,1412
12/5/2020,ID-SB,Sumatera Barat,161,1,151,9,20834,430,18668,1736
12/5/2020,ID-SS,Sumatera Selatan,58,4,51,3,9804,530,8024,1250
12/5/2020,ID-SU,Sumatera Utara,78,1,77,0,16002,626,13306,2070
12/6/2020,ID-AC,Aceh,38,0,118,-80,8422,344,6737,1341
12/6/2020,ID-BA,Bali,110,2,78,30,14743,444,13267,1032
12/6/2020,ID-BT,Banten,134,3,158,-27,13855,403,11792,1660
12/6/2020,ID-BE,Bengkulu,60,3,38,19,2098,88,1587,423
12/6/2020,ID-JK,DKI Jakarta,1331,23,1040,268,143961,2815,130108,11038
12/6/2020,ID-YO,Daerah Istimewa Yogyakarta,224,2,83,139,6956,152,4816,1988
12/6/2020,ID-GO,Gorontalo,91,1,2,88,3263,92,3012,159
12/6/2020,IDN,Indonesia,6089,151,4322,1616,575796,17740,474771,83285
12/6/2020,ID-JA,Jambi,19,2,1,16,2355,42,1466,847
12/6/2020,ID-JB,Jawa Barat,1356,10,1246,100,63547,1085,51215,11247
12/6/2020,ID-JT,Jawa Tengah,527,36,173,318,62295,2758,43826,15711
12/6/2020,ID-JI,Jawa Timur,536,31,352,153,64991,5182,59853,-44
12/6/2020,ID-KB,Kalimantan Barat,0,0,31,-31,2551,23,2266,262
12/6/2020,ID-KS,Kalimantan Selatan,70,1,27,42,13605,537,12023,1045
12/6/2020,ID-KT,Kalimantan Tengah,0,0,0,0,6621,193,4776,1652
12/6/2020,ID-KI,Kalimantan Timur,185,2,160,23,21015,604,17890,2521
12/6/2020,ID-KU,Kalimantan Utara,120,1,27,92,1835,19,1097,719
12/6/2020,ID-BB,Kepulauan Bangka Belitung,42,0,30,12,1230,17,954,259
12/6/2020,ID-KR,Kepulauan Riau,113,4,77,32,5855,141,4631,1083
12/6/2020,ID-LA,Lampung,55,1,92,-38,4248,181,2386,1681
12/6/2020,ID-MA,Maluku,47,3,0,44,4673,64,3823,786
12/6/2020,ID-MU,Maluku Utara,5,0,0,5,2472,83,2022,367
12/6/2020,ID-NB,Nusa Tenggara Barat,14,1,32,-19,4805,249,4063,493
12/6/2020,ID-NT,Nusa Tenggara Timur,25,1,3,21,1369,26,742,601
12/6/2020,ID-PA,Papua,19,0,0,19,12065,149,5675,6241
12/6/2020,ID-PB,Papua Barat,2,0,45,-43,5418,88,4770,560
12/6/2020,ID-RI,Riau,225,3,191,31,21138,476,18751,1911
12/6/2020,ID-SR,Sulawesi Barat,3,0,3,0,1515,24,1348,143
12/6/2020,ID-SN,Sulawesi Selatan,172,0,30,142,21566,502,18792,2272
12/6/2020,ID-ST,Sulawesi Tengah,54,1,62,-9,2141,78,1333,730
12/6/2020,ID-SG,Sulawesi Tenggara,58,3,27,28,6924,115,5408,1401
12/6/2020,ID-SA,Sulawesi Utara,105,0,55,50,7349,252,5635,1462
12/6/2020,ID-SB,Sumatera Barat,139,5,201,-67,20973,435,18869,1669
12/6/2020,ID-SS,Sumatera Selatan,52,8,54,-10,9856,538,8078,1240
12/6/2020,ID-SU,Sumatera Utara,87,3,83,1,16089,629,13389,2071
12/7/2020,ID-AC,Aceh,4,0,5,-1,8426,344,6742,1340
12/7/2020,ID-BA,Bali,102,1,356,-255,14845,445,13623,777
12/7/2020,ID-BT,Banten,133,7,169,-43,13988,410,11961,1617
12/7/2020,ID-BE,Bengkulu,11,1,26,-16,2109,89,1613,407
12/7/2020,ID-JK,DKI Jakarta,1466,24,944,498,145427,2839,131052,11536
12/7/2020,ID-YO,Daerah Istimewa Yogyakarta,99,0,59,40,7055,152,4875,2028
12/7/2020,ID-GO,Gorontalo,0,0,11,-11,3263,92,3023,148
12/7/2020,IDN,Indonesia,5754,127,4431,1196,581550,17867,479202,84481
12/7/2020,ID-JA,Jambi,0,0,13,-13,2355,42,1479,834
12/7/2020,ID-JB,Jawa Barat,1163,15,1246,-98,64710,1100,52461,11149
12/7/2020,ID-JT,Jawa Tengah,594,8,288,298,62889,2766,44114,16009
12/7/2020,ID-JI,Jawa Timur,572,30,397,145,65563,5212,60250,101
12/7/2020,ID-KB,Kalimantan Barat,30,1,0,29,2581,24,2266,291
12/7/2020,ID-KS,Kalimantan Selatan,28,1,10,17,13633,538,12033,1062
12/7/2020,ID-KT,Kalimantan Tengah,209,0,0,209,6830,193,4776,1861
12/7/2020,ID-KI,Kalimantan Timur,90,7,182,-99,21105,611,18072,2422
12/7/2020,ID-KU,Kalimantan Utara,46,1,1,44,1881,20,1098,763
12/7/2020,ID-BB,Kepulauan Bangka Belitung,14,1,21,-8,1244,18,975,251
12/7/2020,ID-KR,Kepulauan Riau,45,5,16,24,5900,146,4647,1107
12/7/2020,ID-LA,Lampung,34,1,176,-143,4282,182,2562,1538
12/7/2020,ID-MA,Maluku,46,0,0,46,4719,64,3823,832
12/7/2020,ID-MU,Maluku Utara,6,0,6,0,2478,83,2028,367
12/7/2020,ID-NB,Nusa Tenggara Barat,25,2,14,9,4830,251,4077,502
12/7/2020,ID-NT,Nusa Tenggara Timur,59,0,0,59,1428,26,742,660
12/7/2020,ID-PA,Papua,48,0,25,23,12113,149,5700,6264
12/7/2020,ID-PB,Papua Barat,7,1,3,3,5425,89,4773,563
12/7/2020,ID-RI,Riau,164,5,186,-27,21302,481,18937,1884
12/7/2020,ID-SR,Sulawesi Barat,2,0,4,-2,1517,24,1352,141
12/7/2020,ID-SN,Sulawesi Selatan,346,4,97,245,21912,506,18889,2517
12/7/2020,ID-ST,Sulawesi Tengah,56,0,15,41,2197,78,1348,771
12/7/2020,ID-SG,Sulawesi Tenggara,36,0,114,-78,6960,115,5522,1323
12/7/2020,ID-SA,Sulawesi Utara,78,2,18,58,7427,254,5653,1520
12/7/2020,ID-SB,Sumatera Barat,114,0,113,1,21087,435,18982,1670
12/7/2020,ID-SS,Sumatera Selatan,63,3,54,6,9919,541,8132,1246
12/7/2020,ID-SU,Sumatera Utara,85,3,80,2,16174,632,13469,2073
12/8/2020,ID-AC,Aceh,18,1,7,10,8444,345,6749,1350
12/8/2020,ID-BA,Bali,86,1,85,0,14931,446,13708,777
12/8/2020,ID-BT,Banten,98,5,154,-61,14086,415,12115,1556
12/8/2020,ID-BE,Bengkulu,65,0,29,36,2174,89,1642,443
12/8/2020,ID-JK,DKI Jakarta,1194,21,1203,-30,146621,2860,132255,11506
12/8/2020,ID-YO,Daerah Istimewa Yogyakarta,168,1,69,98,7223,153,4944,2126
12/8/2020,ID-GO,Gorontalo,3,0,4,-1,3266,92,3027,147
12/8/2020,IDN,Indonesia,5292,133,4295,864,586842,18000,483497,85345
12/8/2020,ID-JA,Jambi,77,1,15,61,2432,43,1494,895
12/8/2020,ID-JB,Jawa Barat,898,12,602,284,65608,1112,53063,11433
12/8/2020,ID-JT,Jawa Tengah,770,10,388,372,63659,2776,44502,16381
12/8/2020,ID-JI,Jawa Timur,572,45,541,-14,66135,5257,60791,87
12/8/2020,ID-KB,Kalimantan Barat,25,0,16,9,2606,24,2282,300
12/8/2020,ID-KS,Kalimantan Selatan,62,1,31,30,13695,539,12064,1092
12/8/2020,ID-KT,Kalimantan Tengah,194,0,0,194,7024,193,4776,2055
12/8/2020,ID-KI,Kalimantan Timur,257,3,238,16,21362,614,18310,2438
12/8/2020,ID-KU,Kalimantan Utara,36,3,0,33,1917,23,1098,796
12/8/2020,ID-BB,Kepulauan Bangka Belitung,40,0,15,25,1284,18,990,276
12/8/2020,ID-KR,Kepulauan Riau,50,3,9,38,5950,149,4656,1145
12/8/2020,ID-LA,Lampung,64,5,42,17,4346,187,2604,1555
12/8/2020,ID-MA,Maluku,0,0,25,-25,4719,64,3848,807
12/8/2020,ID-MU,Maluku Utara,9,1,3,5,2487,84,2031,372
12/8/2020,ID-NB,Nusa Tenggara Barat,9,1,18,-10,4839,252,4095,492
12/8/2020,ID-NT,Nusa Tenggara Timur,21,0,13,8,1449,26,755,668
12/8/2020,ID-PA,Papua,123,0,0,123,12236,149,5700,6387
12/8/2020,ID-PB,Papua Barat,9,3,38,-32,5434,92,4811,531
12/8/2020,ID-RI,Riau,171,6,143,22,21473,487,19080,1906
12/8/2020,ID-SR,Sulawesi Barat,9,1,8,0,1526,25,1360,141
12/8/2020,ID-SN,Sulawesi Selatan,112,3,105,4,22024,509,18994,2521
12/8/2020,ID-ST,Sulawesi Tengah,41,1,34,6,2238,79,1382,777
12/8/2020,ID-SG,Sulawesi Tenggara,21,0,50,-29,6981,115,5572,1294
12/8/2020,ID-SA,Sulawesi Utara,47,2,73,-28,7474,256,5726,1492
12/8/2020,ID-SB,Sumatera Barat,88,5,164,-81,21175,440,19146,1589
12/8/2020,ID-SS,Sumatera Selatan,68,0,78,-10,9987,541,8210,1236
12/8/2020,ID-SU,Sumatera Utara,87,1,81,5,16261,633,13550,2078
12/9/2020,ID-AC,Aceh,6,0,4,2,8450,345,6753,1352
12/9/2020,ID-BA,Bali,139,4,91,44,15070,450,13799,821
12/9/2020,ID-BT,Banten,166,4,159,3,14252,419,12274,1559
12/9/2020,ID-BE,Bengkulu,8,2,0,6,2182,91,1642,449
12/9/2020,ID-JK,DKI Jakarta,1217,18,1072,127,147838,2878,133327,11633
12/9/2020,ID-YO,Daerah Istimewa Yogyakarta,198,2,218,-22,7421,155,5162,2104
12/9/2020,ID-GO,Gorontalo,24,3,60,-39,3290,95,3087,108
12/9/2020,IDN,Indonesia,6058,171,3948,1939,592900,18171,487445,87284
12/9/2020,ID-JA,Jambi,70,0,5,65,2502,43,1499,960
12/9/2020,ID-JB,Jawa Barat,1061,21,600,440,66669,1133,53663,11873
12/9/2020,ID-JT,Jawa Tengah,735,37,201,497,64394,2813,44703,16878
12/9/2020,ID-JI,Jawa Timur,670,47,527,96,66805,5304,61318,183
12/9/2020,ID-KB,Kalimantan Barat,57,0,40,17,2663,24,2322,317
12/9/2020,ID-KS,Kalimantan Selatan,83,3,225,-145,13778,542,12289,947
12/9/2020,ID-KT,Kalimantan Tengah,229,0,99,130,7253,193,4875,2185
12/9/2020,ID-KI,Kalimantan Timur,279,6,154,119,21641,620,18464,2557
12/9/2020,ID-KU,Kalimantan Utara,31,0,78,-47,1948,23,1176,749
12/9/2020,ID-BB,Kepulauan Bangka Belitung,22,1,12,9,1306,19,1002,285
12/9/2020,ID-KR,Kepulauan Riau,12,0,1,11,5962,149,4657,1156
12/9/2020,ID-LA,Lampung,80,3,54,23,4426,190,2658,1578
12/9/2020,ID-MA,Maluku,39,2,0,37,4758,66,3848,844
12/9/2020,ID-MU,Maluku Utara,0,0,0,0,2487,84,2031,372
12/9/2020,ID-NB,Nusa Tenggara Barat,57,1,22,34,4896,253,4117,526
12/9/2020,ID-NT,Nusa Tenggara Timur,27,3,7,17,1476,29,762,685
12/9/2020,ID-PA,Papua,59,0,3,56,12295,149,5703,6443
12/9/2020,ID-PB,Papua Barat,56,1,50,5,5490,93,4861,536
12/9/2020,ID-RI,Riau,235,6,186,43,21708,493,19266,1949
12/9/2020,ID-SR,Sulawesi Barat,8,0,5,3,1534,25,1365,144
12/9/2020,ID-SN,Sulawesi Selatan,157,0,115,42,22181,509,19109,2563
12/9/2020,ID-ST,Sulawesi Tengah,61,1,15,45,2299,80,1397,822
12/9/2020,ID-SG,Sulawesi Tenggara,75,0,12,63,7056,115,5584,1357
12/9/2020,ID-SA,Sulawesi Utara,57,2,72,-17,7531,258,5798,1475
12/9/2020,ID-SB,Sumatera Barat,125,5,159,-39,21300,445,19305,1550
12/9/2020,ID-SS,Sumatera Selatan,40,1,119,-80,10027,542,8329,1156
12/9/2020,ID-SU,Sumatera Utara,80,1,74,5,16341,634,13624,2083
12/10/2020,ID-AC,Aceh,8,1,8,-1,8458,346,6761,1351
12/10/2020,ID-BA,Bali,112,4,105,3,15182,454,13904,824
12/10/2020,ID-BT,Banten,169,5,177,-13,14421,424,12451,1546
12/10/2020,ID-BE,Bengkulu,62,1,19,42,2244,92,1661,491
12/10/2020,ID-JK,DKI Jakarta,1180,18,1046,116,149018,2896,134373,11749
12/10/2020,ID-YO,Daerah Istimewa Yogyakarta,191,7,104,80,7612,162,5266,2184
12/10/2020,ID-GO,Gorontalo,0,0,32,-32,3290,95,3119,76
12/10/2020,IDN,Indonesia,6033,165,4530,1338,598933,18336,491975,88622
12/10/2020,ID-JA,Jambi,32,0,0,32,2534,43,1499,992
12/10/2020,ID-JB,Jawa Barat,977,37,742,198,67646,1170,54405,12071
12/10/2020,ID-JT,Jawa Tengah,818,30,622,166,65212,2843,45325,17044
12/10/2020,ID-JI,Jawa Timur,726,31,611,84,67531,5335,61929,267
12/10/2020,ID-KB,Kalimantan Barat,25,0,27,-2,2688,24,2349,315
12/10/2020,ID-KS,Kalimantan Selatan,46,2,109,-65,13824,544,12398,882
12/10/2020,ID-KT,Kalimantan Tengah,205,0,0,205,7458,193,4875,2390
12/10/2020,ID-KI,Kalimantan Timur,109,7,210,-108,21750,627,18674,2449
12/10/2020,ID-KU,Kalimantan Utara,58,1,0,57,2006,24,1176,806
12/10/2020,ID-BB,Kepulauan Bangka Belitung,13,0,4,9,1319,19,1006,294
12/10/2020,ID-KR,Kepulauan Riau,72,0,29,43,6034,149,4686,1199
12/10/2020,ID-LA,Lampung,65,5,61,-1,4491,195,2719,1577
12/10/2020,ID-MA,Maluku,11,0,4,7,4769,66,3852,851
12/10/2020,ID-MU,Maluku Utara,9,0,0,9,2496,84,2031,381
12/10/2020,ID-NB,Nusa Tenggara Barat,20,0,19,1,4916,253,4136,527
12/10/2020,ID-NT,Nusa Tenggara Timur,33,1,12,20,1509,30,774,705
12/10/2020,ID-PA,Papua,37,1,46,-10,12332,150,5749,6433
12/10/2020,ID-PB,Papua Barat,31,1,66,-36,5521,94,4927,500
12/10/2020,ID-RI,Riau,139,5,114,20,21847,498,19380,1969
12/10/2020,ID-SR,Sulawesi Barat,7,1,1,5,1541,26,1366,149
12/10/2020,ID-SN,Sulawesi Selatan,219,2,94,123,22400,511,19203,2686
12/10/2020,ID-ST,Sulawesi Tengah,9,2,11,-4,2308,82,1408,818
12/10/2020,ID-SG,Sulawesi Tenggara,1,0,17,-16,7057,115,5601,1341
12/10/2020,ID-SA,Sulawesi Utara,135,1,32,102,7666,259,5830,1577
12/10/2020,ID-SB,Sumatera Barat,140,0,278,-138,21440,445,19583,1412
12/10/2020,ID-SS,Sumatera Selatan,58,2,50,6,10085,544,8379,1162
12/10/2020,ID-SU,Sumatera Utara,83,3,81,-1,16424,637,13705,2082
12/11/2020,ID-AC,Aceh,20,4,62,-46,8478,350,6823,1305
12/11/2020,ID-BA,Bali,110,4,92,14,15292,458,13996,838
12/11/2020,ID-BT,Banten,192,5,142,45,14613,429,12593,1591
12/11/2020,ID-BE,Bengkulu,50,1,29,20,2294,93,1690,511
12/11/2020,ID-JK,DKI Jakarta,1232,4,1096,132,150250,2900,135469,11881
12/11/2020,ID-YO,Daerah Istimewa Yogyakarta,157,3,116,38,7769,165,5382,2222
12/11/2020,ID-GO,Gorontalo,5,0,10,-5,3295,95,3129,71
12/11/2020,IDN,Indonesia,6310,175,4911,1224,605243,18511,496886,89846
12/11/2020,ID-JA,Jambi,39,3,6,30,2573,46,1505,1022
12/11/2020,ID-JB,Jawa Barat,1194,28,874,292,68840,1198,55279,12363
12/11/2020,ID-JT,Jawa Tengah,786,18,284,484,65998,2861,45609,17528
12/11/2020,ID-JI,Jawa Timur,812,32,444,336,68343,5367,62373,603
12/11/2020,ID-KB,Kalimantan Barat,28,0,30,-2,2716,24,2379,313
12/11/2020,ID-KS,Kalimantan Selatan,56,5,51,0,13880,549,12449,882
12/11/2020,ID-KT,Kalimantan Tengah,216,0,0,216,7674,193,4875,2606
12/11/2020,ID-KI,Kalimantan Timur,214,4,138,72,21964,631,18812,2521
12/11/2020,ID-KU,Kalimantan Utara,71,1,0,70,2077,25,1176,876
12/11/2020,ID-BB,Kepulauan Bangka Belitung,28,0,54,-26,1347,19,1060,268
12/11/2020,ID-KR,Kepulauan Riau,45,1,301,-257,6079,150,4987,942
12/11/2020,ID-LA,Lampung,62,4,72,-14,4553,199,2791,1563
12/11/2020,ID-MA,Maluku,40,0,9,31,4809,66,3861,882
12/11/2020,ID-MU,Maluku Utara,5,0,0,5,2501,84,2031,386
12/11/2020,ID-NB,Nusa Tenggara Barat,34,0,14,20,4950,253,4150,547
12/11/2020,ID-NT,Nusa Tenggara Timur,6,1,20,-15,1515,31,794,690
12/11/2020,ID-PA,Papua,64,0,44,20,12396,150,5793,6453
12/11/2020,ID-PB,Papua Barat,11,0,45,-34,5532,94,4972,466
12/11/2020,ID-RI,Riau,149,3,180,-34,21996,501,19560,1935
12/11/2020,ID-SR,Sulawesi Barat,3,0,3,0,1544,26,1369,149
12/11/2020,ID-SN,Sulawesi Selatan,259,9,14,236,22659,520,19217,2922
12/11/2020,ID-ST,Sulawesi Tengah,65,3,45,17,2373,85,1453,835
12/11/2020,ID-SG,Sulawesi Tenggara,31,0,50,-19,7088,115,5651,1322
12/11/2020,ID-SA,Sulawesi Utara,134,5,20,109,7800,264,5850,1686
12/11/2020,ID-SB,Sumatera Barat,63,1,253,-191,21503,446,19836,1221
12/11/2020,ID-SS,Sumatera Selatan,65,4,66,-5,10150,548,8445,1157
12/11/2020,ID-SU,Sumatera Utara,82,2,76,4,16506,639,13781,2086
12/12/2020,ID-AC,Aceh,29,0,11,18,8507,350,6834,1323
12/12/2020,ID-BA,Bali,69,0,91,-22,15361,458,14087,816
12/12/2020,ID-BT,Banten,204,4,168,32,14817,433,12761,1623
12/12/2020,ID-BE,Bengkulu,90,1,20,69,2384,94,1710,580
12/12/2020,ID-JK,DKI Jakarta,951,17,923,11,151201,2917,136392,11892
12/12/2020,ID-YO,Daerah Istimewa Yogyakarta,227,1,99,127,7996,166,5481,2349
12/12/2020,ID-GO,Gorontalo,11,0,6,5,3306,95,3135,76
12/12/2020,IDN,Indonesia,6388,142,4490,1756,611631,18653,501376,91602
12/12/2020,ID-JA,Jambi,63,0,30,33,2636,46,1535,1055
12/12/2020,ID-JB,Jawa Barat,1287,9,905,373,70127,1207,56184,12736
12/12/2020,ID-JT,Jawa Tengah,890,26,453,411,66888,2887,46062,17939
12/12/2020,ID-JI,Jawa Timur,765,49,450,266,69108,5416,62823,869
12/12/2020,ID-KB,Kalimantan Barat,28,0,23,5,2744,24,2402,318
12/12/2020,ID-KS,Kalimantan Selatan,91,2,117,-28,13971,551,12566,854
12/12/2020,ID-KT,Kalimantan Tengah,116,0,0,116,7790,193,4875,2722
12/12/2020,ID-KI,Kalimantan Timur,162,4,156,2,22126,635,18968,2523
12/12/2020,ID-KU,Kalimantan Utara,85,1,15,69,2162,26,1191,945
12/12/2020,ID-BB,Kepulauan Bangka Belitung,39,0,15,24,1386,19,1075,292
12/12/2020,ID-KR,Kepulauan Riau,59,0,146,-87,6138,150,5133,855
12/12/2020,ID-LA,Lampung,66,4,3,59,4619,203,2794,1622
12/12/2020,ID-MA,Maluku,71,1,7,63,4880,67,3868,945
12/12/2020,ID-MU,Maluku Utara,12,0,0,12,2513,84,2031,398
12/12/2020,ID-NB,Nusa Tenggara Barat,37,1,28,8,4987,254,4178,555
12/12/2020,ID-NT,Nusa Tenggara Timur,22,2,19,1,1537,33,813,691
12/12/2020,ID-PA,Papua,52,0,39,13,12448,150,5832,6466
12/12/2020,ID-PB,Papua Barat,37,0,50,-13,5569,94,5022,453
12/12/2020,ID-RI,Riau,178,4,227,-53,22174,505,19787,1882
12/12/2020,ID-SR,Sulawesi Barat,10,0,5,5,1554,26,1374,154
12/12/2020,ID-SN,Sulawesi Selatan,226,6,79,141,22885,526,19296,3063
12/12/2020,ID-ST,Sulawesi Tengah,44,1,23,20,2417,86,1476,855
12/12/2020,ID-SG,Sulawesi Tenggara,40,1,17,22,7128,116,5668,1344
12/12/2020,ID-SA,Sulawesi Utara,78,1,26,51,7878,265,5876,1737
12/12/2020,ID-SB,Sumatera Barat,85,0,39,46,21588,446,19875,1267
12/12/2020,ID-SS,Sumatera Selatan,76,5,48,23,10226,553,8493,1180
12/12/2020,ID-SU,Sumatera Utara,87,1,81,5,16593,640,13862,2091
12/13/2020,ID-AC,Aceh,15,0,4,11,8522,350,6838,1334
12/13/2020,ID-BA,Bali,72,2,70,0,15433,460,14157,816
12/13/2020,ID-BT,Banten,136,3,109,24,14953,436,12870,1647
12/13/2020,ID-BE,Bengkulu,51,1,32,18,2435,95,1742,598
12/13/2020,ID-JK,DKI Jakarta,1298,16,1112,170,152499,2933,137504,12062
12/13/2020,ID-YO,Daerah Istimewa Yogyakarta,151,2,130,19,8147,168,5611,2368
12/13/2020,ID-GO,Gorontalo,0,0,5,-5,3306,95,3140,71
12/13/2020,IDN,Indonesia,6189,166,4460,1563,617820,18819,505836,93165
12/13/2020,ID-JA,Jambi,66,2,25,39,2702,48,1560,1094
12/13/2020,ID-JB,Jawa Barat,892,9,489,394,71019,1216,56673,13130
12/13/2020,ID-JT,Jawa Tengah,696,45,206,445,67584,2932,46268,18384
12/13/2020,ID-JI,Jawa Timur,709,30,563,116,69817,5446,63386,985
12/13/2020,ID-KB,Kalimantan Barat,21,0,24,-3,2765,24,2426,315
12/13/2020,ID-KS,Kalimantan Selatan,104,1,55,48,14075,552,12621,902
12/13/2020,ID-KT,Kalimantan Tengah,150,2,0,148,7940,195,4875,2870
12/13/2020,ID-KI,Kalimantan Timur,227,4,230,-7,22353,639,19198,2516
12/13/2020,ID-KU,Kalimantan Utara,44,0,62,-18,2206,26,1253,927
12/13/2020,ID-BB,Kepulauan Bangka Belitung,49,1,33,15,1435,20,1108,307
12/13/2020,ID-KR,Kepulauan Riau,78,3,54,21,6216,153,5187,876
12/13/2020,ID-LA,Lampung,79,3,87,-11,4698,206,2881,1611
12/13/2020,ID-MA,Maluku,32,0,8,24,4912,67,3876,969
12/13/2020,ID-MU,Maluku Utara,8,0,0,8,2521,84,2031,406
12/13/2020,ID-NB,Nusa Tenggara Barat,29,2,16,11,5016,256,4194,566
12/13/2020,ID-NT,Nusa Tenggara Timur,10,1,19,-10,1547,34,832,681
12/13/2020,ID-PA,Papua,17,0,0,17,12465,150,5832,6483
12/13/2020,ID-PB,Papua Barat,41,0,20,21,5610,94,5042,474
12/13/2020,ID-RI,Riau,181,3,153,25,22355,508,19940,1907
12/13/2020,ID-SR,Sulawesi Barat,29,0,5,24,1583,26,1379,178
12/13/2020,ID-SN,Sulawesi Selatan,312,4,96,212,23197,530,19392,3275
12/13/2020,ID-ST,Sulawesi Tengah,11,0,20,-9,2428,86,1496,846
12/13/2020,ID-SG,Sulawesi Tenggara,55,0,15,40,7183,116,5683,1384
12/13/2020,ID-SA,Sulawesi Utara,93,3,25,65,7971,268,5901,1802
12/13/2020,ID-SB,Sumatera Barat,116,2,245,-131,21704,448,20120,1136
12/13/2020,ID-SS,Sumatera Selatan,61,3,28,30,10287,556,8521,1210
12/13/2020,ID-SU,Sumatera Utara,89,0,83,6,16682,640,13945,2097
12/14/2020,ID-AC,Aceh,4,2,54,-52,8526,352,6892,1282
12/14/2020,ID-BA,Bali,77,0,102,-25,15510,460,14259,791
12/14/2020,ID-BT,Banten,138,4,146,-12,15091,440,13016,1635
12/14/2020,ID-BE,Bengkulu,28,3,37,-12,2463,98,1779,586
12/14/2020,ID-JK,DKI Jakarta,1506,17,1471,18,154005,2950,138975,12080
12/14/2020,ID-YO,Daerah Istimewa Yogyakarta,111,1,57,53,8258,169,5668,2421
12/14/2020,ID-GO,Gorontalo,15,0,6,9,3321,95,3146,80
12/14/2020,IDN,Indonesia,5489,137,5121,231,623309,18956,510957,93396
12/14/2020,ID-JA,Jambi,0,0,0,0,2702,48,1560,1094
12/14/2020,ID-JB,Jawa Barat,730,18,1015,-303,71749,1234,57688,12827
12/14/2020,ID-JT,Jawa Tengah,737,16,840,-119,68321,2948,47108,18265
12/14/2020,ID-JI,Jawa Timur,704,22,501,181,70521,5468,63887,1166
12/14/2020,ID-KB,Kalimantan Barat,11,0,0,11,2776,24,2426,326
12/14/2020,ID-KS,Kalimantan Selatan,48,1,60,-13,14123,553,12681,889
12/14/2020,ID-KT,Kalimantan Tengah,73,0,0,73,8013,195,4875,2943
12/14/2020,ID-KI,Kalimantan Timur,116,4,189,-77,22469,643,19387,2439
12/14/2020,ID-KU,Kalimantan Utara,88,0,45,43,2294,26,1298,970
12/14/2020,ID-BB,Kepulauan Bangka Belitung,13,0,27,-14,1448,20,1135,293
12/14/2020,ID-KR,Kepulauan Riau,97,2,53,42,6313,155,5240,918
12/14/2020,ID-LA,Lampung,78,12,13,53,4776,218,2894,1664
12/14/2020,ID-MA,Maluku,0,0,9,-9,4912,67,3885,960
12/14/2020,ID-MU,Maluku Utara,9,0,34,-25,2530,84,2065,381
12/14/2020,ID-NB,Nusa Tenggara Barat,47,0,4,43,5063,256,4198,609
12/14/2020,ID-NT,Nusa Tenggara Timur,1,0,0,1,1548,34,832,682
12/14/2020,ID-PA,Papua,31,0,0,31,12496,150,5832,6514
